date,open,high,low,close,adj_close,volume
,ASPC,ASPC,ASPC,ASPC,ASPC,ASPC
2025-01-03,9.949999809265137,9.979999542236328,9.949999809265137,9.949999809265137,9.949999809265137,207500
2025-01-06,9.960000038146973,9.970000267028809,9.958999633789062,9.970000267028809,9.970000267028809,463300
2025-01-07,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,300
2025-01-08,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,120500
2025-01-10,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,400
2025-01-13,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0
2025-01-14,9.979999542236328,9.979999542236328,9.970000267028809,9.979999542236328,9.979999542236328,102200
2025-01-15,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,2400
2025-01-16,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,142300
2025-01-17,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0
2025-01-21,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0
2025-01-22,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0
2025-01-23,10.0,10.0,9.989999771118164,9.989999771118164,9.989999771118164,2300
2025-01-24,9.984999656677246,9.989999771118164,9.984999656677246,9.989999771118164,9.989999771118164,4100
2025-01-27,9.989999771118164,9.989999771118164,9.984999656677246,9.989999771118164,9.989999771118164,1700
2025-01-28,9.989999771118164,9.989999771118164,9.979999542236328,9.979999542236328,9.979999542236328,55800
2025-01-29,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0
2025-01-30,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,34100
2025-01-31,9.984999656677246,9.989999771118164,9.984999656677246,9.989999771118164,9.989999771118164,134000
2025-02-03,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2025-02-04,10.0,10.0,10.0,10.0,10.0,6200
2025-02-05,10.0,10.0,10.0,10.0,10.0,0
2025-02-06,10.0,10.0,10.0,10.0,10.0,0
2025-02-07,10.0,10.010000228881836,9.989999771118164,9.989999771118164,9.989999771118164,174900
2025-02-10,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9000
2025-02-11,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2025-02-12,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2025-02-13,10.510000228881836,10.510000228881836,9.989999771118164,9.989999771118164,9.989999771118164,700
2025-02-14,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2025-02-18,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2025-02-19,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2025-02-20,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2025-02-21,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,1300
2025-02-24,10.020000457763672,10.024999618530273,10.020000457763672,10.024999618530273,10.024999618530273,10500
2025-02-25,10.024999618530273,10.024999618530273,10.024999618530273,10.024999618530273,10.024999618530273,0
2025-02-26,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,31000
2025-02-27,10.029999732971191,10.029999732971191,10.020000457763672,10.020000457763672,10.020000457763672,330900
2025-02-28,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,100
