date,open,high,low,close,adj_close,volume
,PLBL,PLBL,PLBL,PLBL,PLBL,PLBL
2025-08-08,10.0,11.199999809265137,9.031000137329102,10.729999542236328,10.729999542236328,220100
2025-08-11,10.4399995803833,12.289999961853027,10.184000015258789,11.489999771118164,11.489999771118164,102800
2025-08-12,10.600000381469727,11.020000457763672,9.0,9.8100004196167,9.8100004196167,106500
2025-08-13,9.199999809265137,10.458999633789062,9.114999771118164,9.90999984741211,9.90999984741211,175700
2025-08-14,10.149999618530273,10.154999732971191,9.75,10.109999656677246,10.109999656677246,36300
2025-08-15,10.0,10.649999618530273,9.520000457763672,10.600000381469727,10.600000381469727,43000
2025-08-18,10.5,11.100000381469727,10.0,10.920000076293945,10.920000076293945,55700
2025-08-19,10.729999542236328,11.0,10.0600004196167,10.920000076293945,10.920000076293945,24000
2025-08-20,10.414999961853027,12.40999984741211,10.414999961853027,11.670000076293945,11.670000076293945,47100
2025-08-21,11.489999771118164,12.300000190734863,11.227999687194824,11.5,11.5,23800
2025-08-22,12.800000190734863,13.479999542236328,10.579999923706055,11.279999732971191,11.279999732971191,19800
2025-08-25,11.5,12.0,9.229999542236328,9.449999809265137,9.449999809265137,112200
2025-08-26,9.449999809265137,9.979999542236328,9.180000305175781,9.699999809265137,9.699999809265137,27900
2025-08-27,9.75,10.1899995803833,9.300000190734863,9.300000190734863,9.300000190734863,23900
2025-08-28,9.380000114440918,10.289999961853027,9.109999656677246,10.0,10.0,41500
2025-08-29,10.210000038146973,10.512999534606934,9.020000457763672,9.989999771118164,9.989999771118164,82900
2025-09-02,9.600000381469727,10.289999961853027,9.305000305175781,9.949999809265137,9.949999809265137,25600
2025-09-03,9.699999809265137,10.515000343322754,9.489999771118164,9.619999885559082,9.619999885559082,57900
2025-09-04,9.970000267028809,10.725000381469727,9.407999992370605,10.489999771118164,10.489999771118164,76900
2025-09-05,11.130000114440918,11.130000114440918,10.0,10.600000381469727,10.600000381469727,22400
2025-09-08,10.170000076293945,10.600000381469727,10.145000457763672,10.145000457763672,10.145000457763672,18000
2025-09-09,10.760000228881836,10.760000228881836,9.489999771118164,9.8100004196167,9.8100004196167,32800
2025-09-10,9.819999694824219,10.289999961853027,9.729999542236328,9.729999542236328,9.729999542236328,10500
2025-09-11,10.149999618530273,10.149999618530273,9.460000038146973,9.479999542236328,9.479999542236328,29200
2025-09-12,9.579999923706055,10.121000289916992,9.15999984741211,9.640000343322754,9.640000343322754,27400
2025-09-15,9.510000228881836,9.899999618530273,9.5,9.899999618530273,9.899999618530273,7800
2025-09-16,10.0,10.0,9.399999618530273,9.800000190734863,9.800000190734863,10200
2025-09-17,9.520000457763672,9.779999732971191,9.229999542236328,9.258000373840332,9.258000373840332,40800
2025-09-18,9.149999618530273,9.5,9.130000114440918,9.399999618530273,9.399999618530273,9300
2025-09-19,9.430000305175781,9.430000305175781,8.739999771118164,9.0,9.0,11000
2025-09-22,8.84000015258789,8.84000015258789,8.270000457763672,8.586000442504883,8.586000442504883,3300
2025-09-23,8.510000228881836,8.529999732971191,7.21999979019165,7.940000057220459,7.940000057220459,27600
2025-09-24,8.100000381469727,8.869999885559082,7.34499979019165,8.498000144958496,8.498000144958496,98300
2025-09-25,7.800000190734863,8.100000381469727,7.5,7.800000190734863,7.800000190734863,14700
2025-09-26,7.630000114440918,8.34000015258789,7.400000095367432,8.329999923706055,8.329999923706055,22100
2025-09-29,9.170000076293945,9.5,8.149999618530273,8.607999801635742,8.607999801635742,42500
2025-09-30,9.489999771118164,9.489999771118164,8.045999526977539,9.0,9.0,36100
2025-10-01,9.0,9.0,8.210000038146973,8.79800033569336,8.79800033569336,32300
2025-10-02,8.010000228881836,9.079999923706055,8.010000228881836,8.25,8.25,24800
2025-10-03,8.399999618530273,8.664999961853027,7.760000228881836,8.607999801635742,8.607999801635742,51600
2025-10-06,8.0,9.017999649047852,8.0,8.210000038146973,8.210000038146973,100400
2025-10-07,8.086000442504883,8.5,7.559999942779541,8.199999809265137,8.199999809265137,97200
2025-10-08,8.1899995803833,8.399999618530273,7.880000114440918,8.25,8.25,3500
2025-10-09,8.010000228881836,8.350000381469727,8.010000228881836,8.199999809265137,8.199999809265137,57200
2025-10-10,8.095000267028809,8.479999542236328,8.095000267028809,8.449999809265137,8.449999809265137,15300
2025-10-13,8.510000228881836,8.510000228881836,7.989999771118164,8.25,8.25,76900
2025-10-14,8.0,8.333999633789062,7.75,8.069999694824219,8.069999694824219,6800
2025-10-15,7.900000095367432,8.197999954223633,7.807000160217285,7.829999923706055,7.829999923706055,5000
2025-10-16,7.829999923706055,8.312999725341797,7.829999923706055,8.083999633789062,8.083999633789062,2200
2025-10-17,8.399999618530273,8.399999618530273,8.154999732971191,8.350000381469727,8.350000381469727,5600
2025-10-20,8.468999862670898,8.479999542236328,8.15999984741211,8.479999542236328,8.479999542236328,20500
2025-10-21,8.1899995803833,8.45300006866455,8.1899995803833,8.45300006866455,8.45300006866455,5700
2025-10-22,8.279999732971191,8.279999732971191,7.849999904632568,8.02400016784668,8.02400016784668,29200
2025-10-23,8.399999618530273,8.399999618530273,5.599999904632568,6.900000095367432,6.900000095367432,86700
2025-10-24,6.579999923706055,8.289999961853027,6.579999923706055,7.605000019073486,7.605000019073486,21000
