date,open,high,low,close,adj_close,volume
,ADTX,ADTX,ADTX,ADTX,ADTX,ADTX
2020-06-30,12430000128.0,16000799744.0,11299999744.0,11435599872.0,11435599872.0,0
2020-07-01,11932800000.0,12294400000.0,10215199744.0,10282999808.0,10282999808.0,0
2020-07-02,10396000256.0,10644599808.0,9040000000.0,9085200384.0,9085200384.0,0
2020-07-06,9695399936.0,9695399936.0,7910000128.0,8361999872.0,8361999872.0,0
2020-07-07,8384600064.0,9153000448.0,8158600192.0,8700999680.0,8700999680.0,0
2020-07-08,8746200064.0,10079599616.0,8452400128.0,8520200192.0,8520200192.0,0
2020-07-09,8429799936.0,8972199936.0,8090800128.0,8181199872.0,8181199872.0,0
2020-07-10,8181199872.0,8361999872.0,7232000000.0,7232000000.0,7232000000.0,0
2020-07-13,7412800000.0,8588000256.0,6395800064.0,7683999744.0,7683999744.0,0
2020-07-14,7864800256.0,8086280192.0,6825200128.0,7006000128.0,7006000128.0,0
2020-07-15,7638799872.0,7638799872.0,6780000256.0,6938200064.0,6938200064.0,0
2020-07-16,7096399872.0,7955200000.0,7051200000.0,7864800256.0,7864800256.0,0
2020-07-17,8068199936.0,8746200064.0,7706599936.0,8000399872.0,8000399872.0,0
2020-07-20,8045599744.0,9491999744.0,7819599872.0,8972199936.0,8972199936.0,0
2020-07-21,9265999872.0,9831000064.0,8667100160.0,9763200000.0,9763200000.0,0
2020-07-22,9876200448.0,10056999936.0,9356399616.0,9605000192.0,9605000192.0,0
2020-07-23,9401600000.0,9627599872.0,8588000256.0,8588000256.0,8588000256.0,0
2020-07-24,9017400320.0,9740600320.0,8700999680.0,9062599680.0,9062599680.0,0
2020-07-27,9695399936.0,10712399872.0,9130399744.0,10396000256.0,10396000256.0,0
2020-07-28,10373399552.0,10373399552.0,8746200064.0,9017400320.0,9017400320.0,0
2020-07-29,9311200256.0,9311200256.0,8136000000.0,8655800320.0,8655800320.0,0
2020-07-30,8294199808.0,8633199616.0,7708859904.0,8588000256.0,8588000256.0,0
2020-07-31,8904399872.0,8994799616.0,8181199872.0,8497600000.0,8497600000.0,0
2020-08-03,8904399872.0,9277299712.0,8407199744.0,9243400192.0,9243400192.0,0
2020-08-04,9446800384.0,9446800384.0,8814000128.0,9220800512.0,9220800512.0,0
2020-08-05,8994799616.0,9175600128.0,8642240512.0,8881800192.0,8881800192.0,0
2020-08-06,14534060032.0,21650800640.0,12904599552.0,17176000512.0,17176000512.0,0
2020-08-07,15096800256.0,15164600320.0,12475199488.0,13221000192.0,13221000192.0,0
2020-08-10,13221000192.0,14215400448.0,12995000320.0,13424400384.0,13424400384.0,0
2020-08-11,13560000512.0,13560000512.0,10848000000.0,11367799808.0,11367799808.0,0
2020-08-12,10734999552.0,10983600128.0,10011799552.0,10599400448.0,10599400448.0,0
2020-08-13,9898800128.0,10622000128.0,9898800128.0,10260400128.0,10260400128.0,0
2020-08-14,10305599488.0,10893200384.0,10000499712.0,10305599488.0,10305599488.0,0
2020-08-17,9966600192.0,10583579648.0,9831000064.0,10373399552.0,10373399552.0,0
2020-08-18,10079599616.0,10396000256.0,9831000064.0,10124800000.0,10124800000.0,0
